entry_id,Publisher Name,Keyword,Match Type,Campaign,Keyword Group,Category,Bid Strategy,Status,Search Engine Bid,Impressions,Avg. Pos.,Avg. Cost per Click,Clicks
mkt_2759,Google - US,international flights,Broad,Geo Targeted Los Angeles,International Los Angeles,uncategorized,Position 5-10 Bid Strategy,Unavailable,$6.25 ,697,4.55,$3.45 ,6
mkt_276,Google - US,rome cheap airfare,Broad,Geo Targeted DC,DC to Rome Sale,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,2,1,$4.01 ,1
mkt_2760,Google - US,paris air flight,Broad,Geo Targeted San Francisco,San Francisco to Paris Sale,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,28,1.11,$3.70 ,1
mkt_2761,Google - US,discount airfare - broad,Broad,Google_Yearlong 2006,Google|Discount Airfare,discountairfare,Position 5-10 Bid Strategy,Paused,$7.50 ,"20,491",1.85,$6.03 ,111
mkt_2762,Overture - Global,rennes airport,Standard,Unassigned,Unassigned,rennes,Position 1-2 Target,Paused,$0.28 ,553,1.46,$0.20 ,2
mkt_2763,Overture - US,air line ticket online,Standard,Unassigned,Unassigned,airlinegeneral,Position 5-10 Bid Strategy,Paused,$0.49 ,447,4.29,$0.43 ,1
mkt_2764,Yahoo - US,flight to italy,Advanced,Western Europe Destinations,Italy,uncategorized,,Live,$1.03 ,310,1.51,$0.89 ,9
mkt_2765,Yahoo - US,discount air france ticket,Advanced,Geo Targeted Boston,Airfrance Deal Boston,uncategorized,,Paused,$6.25 ,1,1,$1.08 ,1
mkt_2766,MSN - Global,paris travel,Broad,Air France Brand & French Destinations,Paris,uncategorized,Position 1-4 Bid Strategy,Deactivated,$0.00 ,"2,353",1.9,$4.51 ,79
mkt_2767,Overture - Global,discount ticket to paris,Advanced,Unassigned,Unassigned,paris,Position 1-2 Target,Sent,$0.70 ,377,2.41,$0.59 ,20
mkt_2768,MSN - Global,bordeaux cheap flights,Broad,Air France Brand & French Destinations,Bordeaux,uncategorized,Position 2-5 Bid Strategy,Deactivated,$0.00 ,14,2.84,$4.79 ,1
mkt_2769,Google - US,cheap europe ticket,Broad,Geo Targeted New York,Cheap Europe New York,uncategorized,Position 5-10 Bid Strategy,Unavailable,$6.25 ,6,1,$1.69 ,1
mkt_277,Yahoo - US,international airfare,Advanced,Geo Targeted Philadelphia,International Philadelphia,uncategorized,,Paused,$6.25 ,98,1.08,$1.25 ,5
mkt_2770,Yahoo - US,rome airport,Advanced,Western Europe Destinations,Rome,uncategorized,,Live,$6.25 ,97,1.24,$0.75 ,3
mkt_2771,Google - US,lyon cheap flight,Broad,French Destinations,Lyon,uncategorized,Position 2-5 Bid Strategy,Paused,$10.00 ,35,1.03,$2.06 ,4
mkt_2772,Google - US,madrid airlines,Broad,Geo Targeted New York,New York to Madrid Sale,uncategorized,Position 5-10 Bid Strategy,Unavailable,$6.25 ,126,1.63,$2.26 ,3
mkt_2773,Google - US,paris tickets,Broad,Geo Targeted Los Angeles,Los Angeles to Paris Sale,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,372,1.57,$3.84 ,5
mkt_2774,Google - US,rome cheap tickets,Broad,Geo Targeted New York,New York to Rome Sale,uncategorized,Position 5-10 Bid Strategy,Unavailable,$6.25 ,7,1.43,$1.60 ,1
mkt_2775,Google - US,fly to marseille,Broad,French Destinations,Marseille,uncategorized,Position 2-5 Bid Strategy,Paused,$10.00 ,49,1.04,$1.76 ,9
mkt_2776,Overture - US,abou dhabi,Standard,Unassigned,Unassigned,regional,Position 5-10 Bid Strategy,Paused,$11.25 ,121,1,$0.39 ,1
mkt_2777,Yahoo - US,business class seat,Advanced,Business Class,Business Class - Generic,uncategorized,,Live,$7.50 ,77,1.52,$3.76 ,1
mkt_2778,Google - US,european airfare,Broad,Google_Yearlong 2006,Google|Europe,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,136,1.99,$2.45 ,5
mkt_2779,Overture - US,cdg airport,Standard,Unassigned,Unassigned,paris,Position 2-5 Bid Strategy,Paused,$0.14 ,"2,037",3,$0.93 ,9
mkt_2780,Google - Global,travel to paris,Broad,Air France Brand & French Destinations,Paris,uncategorized,,Unavailable,$5.00 ,"8,961",1.75,$3.16 ,688
mkt_2781,Overture - US,international fare,Standard,Unassigned,Unassigned,internationalgeneral,Position 5-10 Bid Strategy,Paused,$0.38 ,871,4.04,$0.87 ,16
mkt_2782,Google - US,hanover airfare,Broad,Google_Yearlong 2006,Google|Hanover,hanover,Position 5-10 Bid Strategy,Paused,$6.25 ,6,1,$0.96 ,1
mkt_2783,Overture - US,airway fare,Standard,Unassigned,Unassigned,airgeneral,Position 5-10 Bid Strategy,Paused,$0.13 ,715,1.09,$0.13 ,1
mkt_2784,Yahoo - US,french airline,Advanced,Air France Branded,Air France Brand,uncategorized,,Live,$6.25 ,"1,532",1.27,$0.89 ,96
mkt_2785,Yahoo - US,international flight,Advanced,Geo Targeted Boston,International Boston,uncategorized,,Paused,$6.25 ,691,1.23,$1.08 ,30
mkt_2786,Google - Global,flights to bologna,Broad,Air France Global Campaign,Bologna,bologna,Position 1- 3,Unavailable,$11.25 ,38,1.08,$3.98 ,1
mkt_2787,Google - US,flights to florence,Broad,Western Europe Destinations,Florence,uncategorized,Position 5-10 Bid Strategy,Unavailable,$0.00 ,"3,441",4.89,$1.35 ,131
mkt_2788,Google - US,geneva fare,Broad,Google_Yearlong 2006,Google|Geneva,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,39,1.18,$1.41 ,2
mkt_2789,Google - US,spain ticket,Broad,Google_Yearlong 2006,Google|Spain,spain,Position 5-10 Bid Strategy,Paused,$6.25 ,438,1.61,$3.80 ,12
mkt_279,Google - US,fly to florence,Broad,Western Europe Destinations,Florence,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,303,5.59,$0.93 ,16
mkt_2792,Overture - Global,air france air line,Advanced,Unassigned,Unassigned,airfrance,Position 1-2 Target,Paused,$0.29 ,"6,422",2.57,$0.39 ,27
mkt_2793,Overture - US,fly london,Advanced,Unassigned,Unassigned,fly,Position 5-10 Bid Strategy,Paused,$1.26 ,784,1.34,$1.18 ,9
mkt_2794,Yahoo - US,trip in france,Standard,Paris & France Terms,France,uncategorized,,Live,$6.25 ,14,1,$1.93 ,1
mkt_2795,Google - US,flight to spain,Broad,Western Europe Destinations,Spain,uncategorized,Position 5-10 Bid Strategy,Unavailable,$6.25 ,"10,582",1.44,$2.96 ,"1,229"
mkt_2796,Google - US,rome travel,Broad,Google_Yearlong 2006,Google|Rome,uncategorized,Postiion 1-4 Bid Strategy,Paused,$6.25 ,"9,351",2.16,$4.72 ,134
mkt_2797,Google - US,flights to munich,Broad,Google_Yearlong 2006,Google|Munich,flight,Position 5-10 Bid Strategy,Paused,$8.75 ,837,1.66,$3.53 ,47
mkt_2798,Google - US,geneva flights,Broad,Google_Yearlong 2006,Google|Geneva,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,524,1.3,$4.33 ,17
mkt_2799,Google - US,low international ticket,Broad,Geo Targeted Los Angeles,Low International Los Angeles,uncategorized,Position 5-10 Bid Strategy,Unavailable,$6.25 ,1,2,$3.46 ,1
mkt_280,Overture - Global,new york fare,Standard,Unassigned,Unassigned,ebsaleend7.28,,Paused,$8.75 ,17,1.82,$0.76 ,1
mkt_2800,Overture - US,cheapest flight to spain,Advanced,Unassigned,Unassigned,spain,Position 5-10 Bid Strategy,Paused,$0.78 ,280,2.08,$0.55 ,11
mkt_2801,MSN - US,paris tickets,Broad,Air France Brand & French Destinations,Paris,uncategorized,,Live,$0.00 ,638,1.8,$2.51 ,25
mkt_2802,Overture - Global,charles de gaulle international airport,Advanced,Unassigned,Unassigned,franceairports,Position 1-2 Target,Paused,$0.21 ,"2,187",2.05,$0.34 ,14
mkt_2803,Overture - US,flight to italy,Advanced,Unassigned,Unassigned,flight,Position 5-10 Bid Strategy,Paused,$0.70 ,"9,476",1.53,$0.78 ,473
mkt_2804,Yahoo - US,hamburg,Advanced,Western Europe Destinations,Hamburg,uncategorized,,Paused,$6.25 ,"3,742",2.12,$1.36 ,2
mkt_2805,MSN - Global,airfrance site,Broad,Air France Brand & French Destinations,Air France Website,uncategorized,Position 2-5 Bid Strategy,Deactivated,$0.00 ,80,1.1,$1.91 ,5
mkt_2806,Overture - Global,discount paris vacation,Advanced,Unassigned,Unassigned,paris,,Sent,$8.75 ,"4,361",2.54,$0.78 ,13
mkt_2807,Google - US,paris flights,Broad,Geo Targeted Chicago,Chicago to Paris Sale,uncategorized,Position 5-10 Bid Strategy,Unavailable,$6.25 ,"1,016",2.44,$1.97 ,53
mkt_2808,Google - US,france airline,Broad,Geo Targeted Detroit,Detroit to France Sale,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,21,1.67,$1.44 ,1
mkt_2809,Yahoo - US,discount europe airfare,Advanced,Geo Targeted Chicago,Discount Europe Chicago,uncategorized,,Live,$6.25 ,20,1.3,$2.43 ,1
mkt_281,Google - US,florence fare,Broad,Geo Targeted New York,New York to Florence Sale,uncategorized,Position 5-10 Bid Strategy,Unavailable,$6.25 ,3,1,$0.63 ,1
mkt_2810,Google - US,rome flight deals,Broad,Geo Targeted New York,New York to Rome Sale,uncategorized,Position 5-10 Bid Strategy,Unavailable,$6.25 ,1,1,$4.65 ,1
mkt_2811,Google - Global,bordeaux flight,Broad,Air France Global Campaign,Bordeaux,bordeaux,Position 1- 3,Unavailable,$1.25 ,553,1.33,$0.94 ,7
mkt_2812,Overture - US,airplane ticket cost,Standard,Unassigned,Unassigned,airgeneral,Position 5-10 Bid Strategy,Paused,$0.15 ,248,2.88,$0.33 ,1
mkt_2813,Yahoo - US,italy ticket,Advanced,Geo Targeted Chicago,Chicago to Italy Sale,uncategorized,,Live,$6.25 ,1,1,$0.29 ,1
mkt_2814,Yahoo - US,europe airfare,Advanced,Geo Targeted San Francisco,Europe San Francisco,uncategorized,,Paused,$6.25 ,25,1.84,$1.91 ,4
mkt_2815,Google - US,florence airport,Broad,Geo Targeted San Francisco,San Francisco to Florence Sale,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,11,1.36,$0.50 ,2
mkt_2816,Yahoo - US,cheap international air flight,Advanced,Geo Targeted Chicago,Cheap International Chicago,uncategorized,,Paused,$6.25 ,9,1,$0.97 ,2
mkt_2817,Google - US,paris air tickets,Broad,Geo Targeted Boston,Boston to Paris Sale,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,9,2.88,$5.95 ,2
mkt_2818,Google - US,athens fares,Broad,Google_Yearlong 2006,Google|Athens,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,154,1.81,$1.85 ,7
mkt_2819,Google - US,paris cheap airline tickets,Broad,Geo Targeted San Francisco,San Francisco to Paris Sale,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,2,1,$3.60 ,1
mkt_282,Google - US,rome flight,Broad,Geo Targeted Philadelphia,Philadelphia to Rome Sale,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,17,1.17,$2.33 ,2
mkt_2820,Google - US,italy plane tickets,Broad,Google_Yearlong 2006,Google|Italy,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,50,2.28,$3.69 ,6
mkt_2821,Google - US,spain airports,Broad,Geo Targeted New York,New York to Spain Sale,uncategorized,Position 5-10 Bid Strategy,Unavailable,$6.25 ,16,1,$1.65 ,1
mkt_2822,Overture - Global,cheapest flight to paris,Advanced,Unassigned,Unassigned,paris,Position 1-2 Target,Sent,$0.36 ,568,1.92,$0.49 ,29
mkt_2823,Google - US,overseas tickets,Broad,Google_Yearlong 2006,Google|Overseas,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,128,1.81,$1.76 ,7
mkt_2824,Google - US,europe cheap flight,Broad,Google_Yearlong 2006,Google|Europe,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,694,2.22,$0.99 ,40
mkt_2825,Overture - US,india airfare,Standard,Unassigned,Unassigned,india,Position 5-10 Bid Strategy,Paused,$0.58 ,"7,569",1.91,$0.63 ,288
mkt_2826,Yahoo - US,fly to europe,Advanced,Western Europe Destinations,Europe,uncategorized,,Paused,$6.25 ,30,1.03,$1.44 ,1
mkt_2827,Yahoo - US,florence ticket,Advanced,Western Europe Destinations,Florence,uncategorized,,Live,$6.25 ,76,2.38,$0.91 ,1
mkt_2828,MSN - US,air france to paris,Broad,Air France Brand & French Destinations,Paris Branded,uncategorized,,Live,$0.00 ,357,1.21,$3.32 ,5
mkt_2829,Google - US,paris travel deal,Broad,Paris & France Terms,Paris,uncategorized,Position 5-10 Bid Strategy,Paused,$10.00 ,139,1.72,$4.77 ,13
mkt_283,Google - US,greece flights,Broad,Geo Targeted Boston,Boston to Greece Sale,uncategorized,Position 5-10 Bid Strategy,Unavailable,$6.25 ,4,3.23,$1.25 ,1
mkt_2830,Google - US,paris airfares,Broad,Geo Targeted San Francisco,San Francisco to Paris Sale,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,54,1.26,$2.67 ,11
mkt_2831,Google - US,france airline ticket,Broad,Geo Targeted New York,New York to France Sale,uncategorized,Position 5-10 Bid Strategy,Live,$6.25 ,24,1.54,$1.34 ,2
mkt_2832,Yahoo - US,europe flight,Advanced,Geo Targeted Chicago,Europe Chicago,uncategorized,,Live,$6.25 ,205,1.32,$2.49 ,15
mkt_2833,Overture - US,cheap airfare to spain,Advanced,Unassigned,Unassigned,spain,Position 5-10 Bid Strategy,Paused,$0.21 ,506,1.68,$0.94 ,29
mkt_2835,Google - US,nice ticket,Broad,French Destinations,Nice,uncategorized,Position 2-5 Bid Strategy,Live,$10.00 ,227,1.11,$1.55 ,15
mkt_2836,Overture - US,international airfare,Advanced,Unassigned,Unassigned,internationalairfare,Position 1-4 Bid Strategy,Paused,$0.73 ,"216,690",1.25,$1.27 ,"2,070"
mkt_2837,Google - US,turkey flight,Broad,Western Europe Destinations,Turkey,uncategorized,Position 5-10 Bid Strategy,Unavailable,$6.25 ,609,1.65,$1.61 ,14
mkt_2838,Overture - Global,nice air,Standard,Unassigned,Unassigned,nice,,Paused,$8.75 ,"13,726",2.65,$0.90 ,12
mkt_2839,Google - US,airfrance,Broad,Air France Branded,Air France Brand,uncategorized,,Live,$27.50 ,"78,814",1.13,$0.20 ,"11,789"
mkt_284,Yahoo - US,international airline ticket,Advanced,Geo Targeted Houston,International Houston,uncategorized,,Paused,$6.25 ,585,4.41,$3.79 ,14
mkt_2840,Google - US,paris fare,Broad,Geo Targeted DC,DC to Paris Sale,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,15,1.33,$1.03 ,1
mkt_2841,Overture - Global,cheap air france flight,Standard,Unassigned,Unassigned,airfrance,Position 1-2 Target,Paused,$0.26 ,359,2.68,$0.85 ,2
mkt_2842,Google - US,france travel agency,Broad,Paris & France Terms,France,uncategorized,Pos 3-6,Paused,$10.00 ,593,1.22,$4.22 ,23
mkt_2843,Overture - Global,chicago to travel,Standard,Unassigned,Unassigned,ebsaleend7.28,,Paused,$8.75 ,"14,458",1,$1.55 ,32
mkt_2844,Google - US,cheap europe flight,Broad,Geo Targeted Boston,Cheap Europe Boston,uncategorized,Position 5-10 Bid Strategy,Unavailable,$6.25 ,4,1.25,$2.39 ,1
mkt_2845,Google - US,flights to lyon,Broad,French Destinations,Lyon,uncategorized,Position 2-5 Bid Strategy,Paused,$10.00 ,"1,936",1.14,$2.51 ,282
mkt_2846,Google - US,cont:google_yearlong 2006::google|spain,N/A,Google_Yearlong 2006,Google|Spain,uncategorized,,Unavailable,$7.50 ,"1,979",4.69,$0.26 ,18
mkt_2847,Google - US,low europe airlines,Broad,Geo Targeted New York,Low Europe New York,uncategorized,Position 5-10 Bid Strategy,Unavailable,$6.25 ,1,1,$0.99 ,1
mkt_2848,Overture - US,europe ticket,Standard,Unassigned,Unassigned,europe2,Position 1-4 Bid Strategy,Paused,$0.86 ,"3,325",2.17,$0.66 ,123
mkt_2849,Google - US,madrid cheap flight,Broad,Geo Targeted New York,New York to Madrid Sale,uncategorized,Position 5-10 Bid Strategy,Unavailable,$6.25 ,3,1,$1.74 ,1
mkt_285,MSN - US,paris flight,Broad,Air France Brand & French Destinations,Paris,uncategorized,,Live,$0.00 ,114,2.29,$3.38 ,1
mkt_2850,Overture - Global,nice airline,Standard,Unassigned,Unassigned,nice,,Paused,$8.75 ,"12,987",1.79,$0.37 ,17
mkt_2851,Google - US,barcelona airfare,Broad,Google_Yearlong 2006,Google|Barcelona,barcelona,Position 5-10 Bid Strategy,Paused,$6.25 ,671,1.33,$1.64 ,18
mkt_2852,MSN - Global,paris airport,Broad,Air France Brand & French Destinations,Paris,uncategorized,Position 2-5 Bid Strategy,Deactivated,$0.00 ,"2,662",2.34,$1.57 ,18
mkt_2853,Google - US,berlin airfares,Broad,Google_Yearlong 2006,Google|Berlin,berlin,Position 5-10 Bid Strategy,Paused,$6.25 ,39,1.42,$3.58 ,3
mkt_2854,Overture - Global,philadelphia travel,Standard,Unassigned,Unassigned,ebsaleend7.28,,Paused,$8.75 ,"1,039",1.09,$1.34 ,3
mkt_2855,Google - US,france air flight,Broad,Geo Targeted Chicago,Chicago to France Sale,uncategorized,Position 5-10 Bid Strategy,Unavailable,$6.25 ,39,1.15,$1.20 ,6
mkt_2856,Overture - US,cheapest flight italy,Advanced,Unassigned,Unassigned,italy,Position 5-10 Bid Strategy,Paused,$0.64 ,484,2.39,$0.61 ,14
mkt_2857,Overture - Global,chennai flight,Standard,Unassigned,Unassigned,ebsaleend7.28,,Paused,$8.75 ,"1,234",1,$0.54 ,25
mkt_2858,Google - US,international flights,Broad,Geo Targeted New York,International New York,uncategorized,Position 5-10 Bid Strategy,Unavailable,$6.25 ,100,5.24,$2.81 ,2
mkt_2859,Yahoo - US,france travel information,Standard,Paris & France Terms,France,uncategorized,,Live,$6.25 ,497,1.84,$5.58 ,1
mkt_2861,Google - US,uk airfare,Broad,Google_Yearlong 2006,Google|UK,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,389,1.32,$4.87 ,10
mkt_2862,Google - US,air france flights to rome,Broad,Western Europe Destinations,Rome Branded,uncategorized,Position 5-10 Bid Strategy,Unavailable,$6.25 ,1,1,$2.25 ,1
mkt_2863,Google - US,paris cheap airlines,Broad,Geo Targeted Chicago,Chicago to Paris Sale,uncategorized,Position 5-10 Bid Strategy,Unavailable,$6.25 ,1,1,$0.50 ,2
mkt_2864,Overture - Global,.com air france,Standard,Unassigned,Unassigned,airfrance,Position 1-2 Target,Paused,$0.13 ,"1,033",2.66,$0.18 ,32
mkt_2865,Google - US,air france to madrid,Broad,Western Europe Destinations,Madrid Branded,uncategorized,Position 5-10 Bid Strategy,Unavailable,$6.25 ,23,3.61,$0.71 ,3
mkt_2866,Google - US,paris air fare,Broad,Geo Targeted San Francisco,San Francisco to Paris Sale,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,37,1.22,$2.03 ,6
mkt_2867,Google - US,europe flights,Broad,Geo Targeted DC,Europe DC,uncategorized,Position 5-10 Bid Strategy,Unavailable,$6.25 ,319,2.12,$2.91 ,6
mkt_2868,Google - US,paris flights,Broad,Geo Targeted Houston,Houston to Paris Sale,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,"5,663",1.76,$2.23 ,57
mkt_287,Google - US,paris cheap fare,Broad,Geo Targeted Houston,Houston to Paris Sale,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,13,1.15,$1.79 ,1
mkt_2870,Google - US,paris airline,Broad,Geo Targeted Boston,Boston to Paris Sale,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,69,1.73,$2.68 ,3
mkt_2871,MSN - US,paris air fare,Broad,Geo Targeted Seattle,Seattle to Paris Sale,uncategorized,,Live,$0.00 ,1,1,$2.68 ,1
mkt_2872,Google - US,flights to geneva,Broad,Google_Yearlong 2006,Google|Geneva,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,744,1.75,$3.53 ,68
mkt_2873,Google - Global,travel to amsterdam,Broad,Air France Global Campaign,Amsterdam,amsterdam,Position 1- 3,Unavailable,$11.25 ,39,1.06,$5.51 ,4
mkt_2874,Overture - US,cheap air ticket europe,Standard,Unassigned,Unassigned,europe2,Position 5-10 Bid Strategy,Paused,$8.75 ,963,1.6,$0.74 ,51
mkt_2875,Google - Global,amsterdam airfare,Broad,Air France Global Campaign,Amsterdam,amsterdam,Position 1- 3,Unavailable,$11.25 ,185,1,$1.34 ,3
mkt_2877,Google - US,paris cheap tickets,Broad,Geo Targeted San Francisco,San Francisco to Paris Sale,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,261,1.95,$2.95 ,30
mkt_2878,MSN - US,paris france travel,Broad,Air France Brand & French Destinations,Paris,uncategorized,,Live,$0.00 ,519,1.66,$2.77 ,22
mkt_2879,Google - Global,budapest cheap ticket,Broad,Air France Global Campaign,Budapest,budapest,Position 1- 3,Unavailable,$11.25 ,5,1,$8.11 ,1
mkt_288,Overture - Global,rennes flight,Standard,Unassigned,Unassigned,rennes,Position 1-2 Target,Paused,$0.61 ,588,1.66,$0.61 ,6
mkt_2880,Google - US,spain cheap tickets,Broad,Western Europe Destinations,Spain,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,67,1.56,$2.36 ,5
mkt_2881,Google - US,rome airlines,Broad,Western Europe Destinations,Rome,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,"1,201",2.99,$1.35 ,14
mkt_2882,Google - US,florence airports,Broad,Western Europe Destinations,Florence,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,240,4.56,$0.52 ,2
mkt_2883,Google - Global,trip to nice,Broad,Air France Global Campaign,Nice,nice,Position 1- 3,Unavailable,$8.75 ,494,1.2,$1.87 ,11
mkt_2884,Google - US,india flight deals,Broad,Outside Western Europe,India,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,16,1.79,$4.16 ,1
mkt_2885,Google - US,flights to london,Broad,Google_Yearlong 2006,Google|London,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,"2,253",3.04,$1.86 ,92
mkt_2886,Google - US,paris cheap fare,Broad,Geo Targeted Los Angeles,Los Angeles to Paris Sale,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,1,1,$3.18 ,1
mkt_2887,Google - US,cheap international ticket,Broad,Geo Targeted Philadelphia,Cheap International Philadelphia,uncategorized,Position 5-10 Bid Strategy,Unavailable,$6.25 ,16,1,$3.81 ,3
mkt_2888,Google - US,istanbul cheap ticket,Broad,Google_Yearlong 2006,Google|Istanbul,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,12,1.33,$1.95 ,1
mkt_2889,Google - US,france airlines,Broad,Paris & France Terms,France,uncategorized,Pos 3-6,Paused,$10.00 ,"3,575",1.3,$2.41 ,90
mkt_289,Overture - US,cheap paris airfare,Standard,Unassigned,Unassigned,paris,Position 1-4 Bid Strategy,Paused,$4.45 ,"1,055",1.58,$1.80 ,33
